date,store_id,sales
2022-10-29,S002,102.3
2022-10-29,S003,191.15
2022-10-30,S001,164.38
2022-10-30,S002,120.01
2022-10-30,S003,197.87
2022-10-31,S001,115.86
2022-10-31,S002,101.35
2022-10-31,S003,179.06
2022-11-01,S001,145.53
2022-11-01,S002,101.48
2022-11-01,S003,173.19
2022-11-02,S001,146.5
2022-11-02,S002,77.08
2022-11-02,S003,191.84
2022-11-03,S001,119.68
2022-11-03,S002,108.44
2022-11-03,S003,175.84
2022-11-04,S001,133.27
2022-11-04,S002,88.1
2022-11-04,S003,194.04
2022-11-05,S001,147.78
2022-11-05,S002,113.52
2022-11-05,S003,204.1
2022-11-06,S001,139.25
2022-11-06,S002,127.22
2022-11-06,S003,203.08
2022-11-07,S001,129.04
2022-11-07,S002,109.01
2022-11-07,S003,198.84
2022-11-08,S001,126.14
2022-11-08,S002,83.69
2022-11-08,S003,175.02
2022-11-09,S001,148.82
2022-11-09,S002,79.7
2022-11-09,S003,192.1
2022-11-10,S001,142.06
2022-11-10,S002,102.45
2022-11-10,S003,182.53
2022-11-11,S001,144.52
2022-11-11,S002,91.91
2022-11-11,S003,205.29
2022-11-12,S001,154.91
2022-11-12,S002,101.53
2022-11-12,S003,196.49
2022-11-13,S001,139.9
2022-11-13,S002,110.28
2022-11-13,S003,195.02
2022-11-14,S001,129.53
2022-11-14,S002,88.78
2022-11-14,S003,187.59
2022-11-15,S001,137.45
2022-11-15,S002,95.48
2022-11-15,S003,182.35
2022-11-16,S001,123.56
2022-11-16,S002,90.2
2022-11-16,S003,177.79
2022-11-17,S001,138.86
2022-11-17,S002,95.24
2022-11-17,S003,175.94
2022-11-18,S001,131.06
2022-11-18,S002,82.1
2022-11-18,S003,195.22
2022-11-19,S001,144.81
2022-11-19,S002,115.46
2022-11-19,S003,189.11
2022-11-20,S001,153.33
2022-11-20,S002,109.46
2022-11-20,S003,200.07
2022-11-21,S001,136.04
2022-11-21,S002,93.87
2022-11-21,S003,191.6
2022-11-22,S001,129.44
2022-11-22,S002,79.59
2022-11-22,S003,191.87
2022-11-23,S001,141.46
2022-11-23,S002,101.96
2022-11-23,S003,178.1
2022-11-24,S001,183.4
2022-11-24,S002,148.1
2022-11-24,S003,241.16
2022-11-25,S001,196.84
2022-11-25,S002,153.88
2022-11-25,S003,239.5
2022-11-26,S001,211.53
2022-11-26,S002,160.33
2022-11-26,S003,245.33
2022-11-27,S001,204.19
2022-11-27,S002,164.86
2022-11-27,S003,261.82
2022-11-28,S001,134.17
2022-11-28,S002,90.02
2022-11-28,S003,182.75
2022-11-29,S001,121.45
2022-11-29,S002,64.95
2022-11-29,S003,193.89
2022-11-30,S001,138.75
2022-11-30,S002,92.06
2022-11-30,S003,175.71
2022-12-01,S001,129.79
2022-12-01,S002,103.01
2022-12-01,S003,190.94
2022-12-02,S001,127.0
2022-12-02,S002,91.5
2022-12-02,S003,191.45
2022-12-03,S001,154.5
2022-12-03,S002,94.42
2022-12-03,S003,197.51
2022-12-04,S001,140.4
2022-12-04,S002,107.19
2022-12-04,S003,179.73
2022-12-05,S001,119.7
2022-12-05,S002,95.39
2022-12-05,S003,177.96
2022-12-06,S001,118.46
2022-12-06,S002,90.93
2022-12-06,S003,196.32
2022-12-07,S001,135.71
2022-12-07,S002,86.17
2022-12-07,S003,184.39
2022-12-08,S001,120.58
2022-12-08,S002,84.77
2022-12-08,S003,187.55
2022-12-09,S001,144.83
2022-12-09,S002,84.68
2022-12-09,S003,181.29
2022-12-10,S001,129.11
2022-12-10,S002,107.19
2022-12-10,S003,195.22
2022-12-11,S001,159.32
2022-12-11,S002,90.31
2022-12-11,S003,182.08
2022-12-12,S001,132.42
2022-12-12,S002,83.56
2022-12-12,S003,188.39
2022-12-13,S001,129.95
2022-12-13,S002,99.27
2022-12-13,S003,190.7
2022-12-14,S001,126.37
2022-12-14,S002,99.56
2022-12-14,S003,174.48
2022-12-15,S001,133.93
2022-12-15,S002,74.65
2022-12-15,S003,180.7
2022-12-16,S001,130.46
2022-12-16,S002,77.43
2022-12-16,S003,179.67
2022-12-17,S001,154.61
2022-12-17,S002,99.32
2022-12-17,S003,200.59
2022-12-18,S001,146.73
2022-12-18,S002,108.63
2022-12-18,S003,192.94
2022-12-19,S001,132.06
2022-12-19,S002,71.89
2022-12-19,S003,189.81
2022-12-20,S001,167.99
2022-12-20,S002,126.1
2022-12-20,S003,223.01
2022-12-21,S001,170.5
2022-12-21,S002,122.78
2022-12-21,S003,202.13
2022-12-22,S001,173.48
2022-12-22,S002,137.22
2022-12-22,S003,226.16
2022-12-23,S001,157.4
2022-12-23,S002,113.25
2022-12-23,S003,230.69
2022-12-24,S001,135.38
2022-12-24,S002,102.46
2022-12-24,S003,188.6
2022-12-25,S001,152.19
2022-12-25,S002,98.64
2022-12-25,S003,201.2
2022-12-26,S001,132.7
2022-12-26,S002,98.61
2022-12-26,S003,197.7
2022-12-27,S001,129.96
2022-12-27,S002,91.72
2022-12-27,S003,184.08
2022-12-28,S001,131.69
2022-12-28,S002,82.33
2022-12-28,S003,192.45
2022-12-29,S001,134.43
2022-12-29,S002,93.94
2022-12-29,S003,179.93
2022-12-30,S001,127.46
2022-12-30,S002,84.1
2022-12-30,S003,183.47
2022-12-31,S001,140.67
2022-12-31,S002,110.32
2022-12-31,S003,197.13
2023-01-01,S001,148.63
2023-01-01,S002,100.56
2023-01-01,S003,195.86
2023-01-02,S001,124.38
2023-01-02,S002,96.02
2023-01-02,S003,182.95
2023-01-03,S001,135.62
2023-01-03,S002,91.2
2023-01-03,S003,171.27
2023-01-04,S001,118.89
2023-01-04,S002,113.94
2023-01-04,S003,181.86
2023-01-05,S001,140.91
2023-01-05,S002,87.57
2023-01-05,S003,195.4
2023-01-06,S001,136.63
2023-01-06,S002,91.21
2023-01-06,S003,177.19
2023-01-07,S001,150.08
2023-01-07,S002,99.47
2023-01-07,S003,191.58
2023-01-08,S001,156.08
2023-01-08,S002,103.5
2023-01-08,S003,200.82
2023-01-09,S001,146.73
2023-01-09,S002,67.04
2023-01-09,S003,186.44
2023-01-10,S001,141.73
2023-01-10,S002,92.56
2023-01-10,S003,188.8
2023-01-11,S001,119.09
2023-01-11,S002,99.76
2023-01-11,S003,185.11
2023-01-12,S001,123.8
2023-01-12,S002,92.39
2023-01-12,S003,186.84
2023-01-13,S001,129.26
2023-01-13,S002,78.9
2023-01-13,S003,183.71
2023-01-14,S001,149.69
2023-01-14,S002,98.21
2023-01-14,S003,191.57
2023-01-15,S001,153.86
2023-01-15,S002,85.4
2023-01-15,S003,201.47
2023-01-16,S001,129.15
2023-01-16,S002,97.89
2023-01-16,S003,193.11
2023-01-17,S001,136.7
2023-01-17,S002,82.23
2023-01-17,S003,191.71
2023-01-18,S001,129.42
2023-01-18,S002,90.29
2023-01-18,S003,173.92
2023-01-19,S001,130.83
2023-01-19,S002,89.53
2023-01-19,S003,190.18
2023-01-20,S001,124.74
2023-01-20,S002,102.91
2023-01-20,S003,181.32
2023-01-21,S001,143.88
2023-01-21,S002,106.95
2023-01-21,S003,214.9
2023-01-22,S001,140.73
2023-01-22,S002,112.99
2023-01-22,S003,206.68
2023-01-23,S001,129.02
2023-01-23,S002,96.16
2023-01-23,S003,196.56
2023-01-24,S001,145.55
2023-01-24,S002,102.94
2023-01-24,S003,189.88
2023-01-25,S001,129.83
2023-01-25,S002,90.43
2023-01-25,S003,189.51
2023-01-26,S001,158.78
2023-01-26,S002,107.58
2023-01-26,S003,202.34
2023-01-27,S001,141.98
2023-01-27,S002,77.03
2023-01-27,S003,198.5
2023-01-28,S001,154.83
2023-01-28,S002,115.07
2023-01-28,S003,207.01
2023-01-29,S001,146.81
2023-01-29,S002,101.58
2023-01-29,S003,204.82
2023-01-30,S001,144.6
2023-01-30,S002,89.88
2023-01-30,S003,178.11
2023-01-31,S001,134.73
2023-01-31,S002,98.69
2023-01-31,S003,194.73
2023-02-01,S001,140.65
2023-02-01,S002,98.95
2023-02-01,S003,191.5
2023-02-02,S001,160.5
2023-02-02,S002,99.63
2023-02-02,S003,197.31
2023-02-03,S001,139.6
2023-02-03,S002,84.02
2023-02-03,S003,200.12
2023-02-04,S001,164.92
2023-02-04,S002,122.04
2023-02-04,S003,218.51
2023-02-05,S001,150.46
2023-02-05,S002,103.58
2023-02-05,S003,211.73
2023-02-06,S001,141.17
2023-02-06,S002,89.99
2023-02-06,S003,186.06
2023-02-07,S001,155.98
2023-02-07,S002,101.58
2023-02-07,S003,177.63
2023-02-08,S001,137.18
2023-02-08,S002,94.54
2023-02-08,S003,188.64
2023-02-09,S001,157.07
2023-02-09,S002,99.66
2023-02-09,S003,206.31
2023-02-10,S001,148.62
2023-02-10,S002,80.31
2023-02-10,S003,210.65
2023-02-11,S001,153.85
2023-02-11,S002,115.2
2023-02-11,S003,209.57
2023-02-12,S001,163.8
2023-02-12,S002,115.04
2023-02-12,S003,200.21
2023-02-13,S001,151.92
2023-02-13,S002,94.6
2023-02-13,S003,192.14
2023-02-14,S001,149.52
2023-02-14,S002,82.47
2023-02-14,S003,206.86
2023-02-15,S001,132.39
2023-02-15,S002,97.75
2023-02-15,S003,193.47
2023-02-16,S001,139.54
2023-02-16,S002,99.54
2023-02-16,S003,203.35
2023-02-17,S001,143.79
2023-02-17,S002,97.29
2023-02-17,S003,200.43
2023-02-18,S001,160.6
2023-02-18,S002,100.94
2023-02-18,S003,220.21
2023-02-19,S001,166.58
2023-02-19,S002,128.79
2023-02-19,S003,229.53
2023-02-20,S001,148.46
2023-02-20,S002,96.33
2023-02-20,S003,205.16
2023-02-21,S001,136.79
2023-02-21,S002,100.07
2023-02-21,S003,202.07
2023-02-22,S001,150.94
2023-02-22,S002,82.99
2023-02-22,S003,216.79
2023-02-23,S001,
2023-02-23,S002,115.44
2023-02-23,S003,204.62
2023-02-24,S001,153.26
2023-02-24,S002,99.36
2023-02-24,S003,195.95
2023-02-25,S001,172.87
2023-02-25,S002,119.31
2023-02-25,S003,223.27
2023-02-26,S001,171.34
2023-02-26,S002,127.91
2023-02-26,S003,221.82
2023-02-27,S001,153.79
2023-02-27,S002,98.96
2023-02-27,S003,201.26
2023-02-28,S001,150.0
2023-02-28,S002,112.51
2023-02-28,S003,200.06
2023-03-01,S001,137.73
2023-03-01,S002,88.75
2023-03-01,S003,202.3
2023-03-02,S001,154.91
2023-03-02,S002,110.08
2023-03-02,S003,200.92
2023-03-03,S001,153.59
2023-03-03,S002,118.69
2023-03-03,S003,203.54
2023-03-04,S001,169.57
2023-03-04,S002,116.91
2023-03-04,S003,214.41
2023-03-05,S001,157.64
2023-03-05,S002,130.95
2023-03-05,S003,224.73
2023-03-06,S001,144.67
2023-03-06,S002,122.11
2023-03-06,S003,209.63
2023-03-07,S001,162.21
2023-03-07,S002,105.85
2023-03-07,S003,210.4
2023-03-08,S001,153.94
2023-03-08,S002,105.64
2023-03-08,S003,207.64
2023-03-09,S001,160.18
2023-03-09,S002,101.6
2023-03-09,S003,207.21
2023-03-10,S001,155.42
2023-03-10,S002,105.16
2023-03-10,S003,220.67
2023-03-11,S001,170.91
2023-03-11,S002,118.17
2023-03-11,S003,225.18
2023-03-12,S001,178.65
2023-03-12,S002,117.95
2023-03-12,S003,235.26
2023-03-13,S001,152.49
2023-03-13,S002,120.19
2023-03-13,S003,202.68
2023-03-14,S001,157.87
2023-03-14,S002,104.74
2023-03-14,S003,215.87
2023-03-15,S001,153.88
2023-03-15,S002,113.58
2023-03-15,S003,205.79
2023-03-16,S001,154.58
2023-03-16,S002,112.28
2023-03-16,S003,207.72
2023-03-17,S001,156.06
2023-03-17,S002,124.42
2023-03-17,S003,209.39
2023-03-18,S001,175.79
2023-03-18,S002,123.87
2023-03-18,S003,224.39
2023-03-19,S001,170.66
2023-03-19,S002,131.4
2023-03-19,S003,224.94
2023-03-20,S001,170.02
2023-03-20,S002,120.14
2023-03-20,S003,223.95
2023-03-21,S001,153.29
2023-03-21,S002,126.19
2023-03-21,S003,215.08
2023-03-22,S001,159.44
2023-03-22,S002,110.59
2023-03-22,S003,217.03
2023-03-23,S001,157.89
2023-03-23,S002,110.25
2023-03-23,S003,212.08
2023-03-24,S001,173.47
2023-03-24,S002,107.16
2023-03-24,S003,223.11
2023-03-25,S001,178.94
2023-03-25,S002,149.0
2023-03-25,S003,234.6
2023-03-26,S001,186.1
2023-03-26,S002,142.64
2023-03-26,S003,229.8
2023-03-27,S001,151.44
2023-03-27,S002,116.69
2023-03-27,S003,205.1
2023-03-28,S001,165.94
2023-03-28,S002,132.93
2023-03-28,S003,220.01
2023-03-29,S001,171.4
2023-03-29,S002,117.12
2023-03-29,S003,223.4
2023-03-30,S001,165.41
2023-03-30,S002,124.19
2023-03-30,S003,211.46
2023-03-31,S001,173.75
2023-03-31,S002,118.93
2023-03-31,S003,217.44
2023-04-01,S001,176.56
2023-04-01,S002,137.48
2023-04-01,S003,239.6
2023-04-02,S001,192.45
2023-04-02,S002,137.09
2023-04-02,S003,223.24
2023-04-03,S001,185.04
2023-04-03,S002,116.8
2023-04-03,S003,216.11
2023-04-04,S001,164.21
2023-04-04,S002,129.39
2023-04-04,S003,224.82
2023-04-05,S001,164.02
2023-04-05,S002,126.83
2023-04-05,S003,231.14
2023-04-06,S001,179.67
2023-04-06,S002,129.77
2023-04-06,S003,240.28
2023-04-07,S001,181.14
2023-04-07,S002,124.55
2023-04-07,S003,238.96
2023-04-08,S001,179.79
2023-04-08,S002,130.18
2023-04-08,S003,239.93
2023-04-09,S001,181.06
2023-04-09,S002,151.54
2023-04-09,S003,235.39
2023-04-10,S001,167.63
2023-04-10,S002,121.2
2023-04-10,S003,232.14
2023-04-11,S001,159.58
2023-04-11,S002,126.65
2023-04-11,S003,220.89
2023-04-12,S001,163.44
2023-04-12,S002,129.25
2023-04-12,S003,219.62
2023-04-13,S001,163.2
2023-04-13,S002,127.45
2023-04-13,S003,223.75
2023-04-14,S001,165.54
2023-04-14,S002,132.34
2023-04-14,S003,223.23
2023-04-15,S001,186.85
2023-04-15,S002,149.03
2023-04-15,S003,245.44
2023-04-16,S001,189.44
2023-04-16,S002,139.06
2023-04-16,S003,237.79
2023-04-17,S001,185.4
2023-04-17,S002,139.28
2023-04-17,S003,228.76
2023-04-18,S001,165.44
2023-04-18,S002,124.56
2023-04-18,S003,241.3
2023-04-19,S001,181.74
2023-04-19,S002,129.79
2023-04-19,S003,229.98
2023-04-20,S001,172.57
2023-04-20,S002,124.41
2023-04-20,S003,241.59
2023-04-21,S001,174.31
2023-04-21,S002,122.52
2023-04-21,S003,239.53
2023-04-22,S001,195.53
2023-04-22,S002,151.66
2023-04-22,S003,250.09
2023-04-23,S001,181.56
2023-04-23,S002,168.68
2023-04-23,S003,242.97
2023-04-24,S001,179.01
2023-04-24,S002,126.2
2023-04-24,S003,239.57
2023-04-25,S001,177.69
2023-04-25,S002,139.2
2023-04-25,S003,229.68
2023-04-26,S001,180.7
2023-04-26,S002,127.25
2023-04-26,S003,232.1
2023-04-27,S001,179.47
2023-04-27,S002,130.16
2023-04-27,S003,235.18
2023-04-28,S001,197.2
2023-04-28,S002,144.67
2023-04-28,S003,232.92
2023-04-29,S001,187.84
2023-04-29,S002,137.39
2023-04-29,S003,242.62
2023-04-30,S001,189.08
2023-04-30,S002,135.64
2023-04-30,S003,236.58
2023-05-01,S001,173.72
2023-05-01,S002,131.01
2023-05-01,S003,241.88
2023-05-02,S001,174.64
2023-05-02,S002,137.37
2023-05-02,S003,239.17
2023-05-03,S001,174.35
2023-05-03,S002,136.12
2023-05-03,S003,221.25
2023-05-04,S001,189.33
2023-05-04,S002,135.64
2023-05-04,S003,229.43
2023-05-05,S001,191.54
2023-05-05,S002,133.37
2023-05-05,S003,237.23
2023-05-06,S001,190.97
2023-05-06,S002,154.72
2023-05-06,S003,254.72
2023-05-07,S001,189.22
2023-05-07,S002,
2023-05-07,S003,239.41
2023-05-08,S001,185.0
2023-05-08,S002,128.08
2023-05-08,S003,236.22
2023-05-09,S001,177.15
2023-05-09,S002,133.66
2023-05-09,S003,241.62
2023-05-10,S001,186.96
2023-05-10,S002,140.35
2023-05-10,S003,
2023-05-11,S001,183.85
2023-05-11,S002,146.94
2023-05-11,S003,240.07
2023-05-12,S001,170.42
2023-05-12,S002,128.25
2023-05-12,S003,234.48
2023-05-13,S001,210.24
2023-05-13,S002,162.28
2023-05-13,S003,261.0
2023-05-14,S001,212.54
2023-05-14,S002,147.29
2023-05-14,S003,247.67
2023-05-15,S001,178.58
2023-05-15,S002,135.16
2023-05-15,S003,230.26
2023-05-16,S001,180.68
2023-05-16,S002,141.13
2023-05-16,S003,239.96
2023-05-17,S001,186.36
2023-05-17,S002,135.12
2023-05-17,S003,228.58
2023-05-18,S001,187.03
2023-05-18,S002,145.9
2023-05-18,S003,223.53
2023-05-19,S001,189.9
2023-05-19,S002,134.04
2023-05-19,S003,249.35
2023-05-20,S001,215.99
2023-05-20,S002,149.41
2023-05-20,S003,248.11
2023-05-21,S001,
2023-05-21,S002,161.19
2023-05-21,S003,245.61
2023-05-22,S001,179.05
2023-05-22,S002,131.91
2023-05-22,S003,235.07
2023-05-23,S001,174.66
2023-05-23,S002,140.24
2023-05-23,S003,235.0
2023-05-24,S001,180.09
2023-05-24,S002,125.2
2023-05-24,S003,240.99
2023-05-25,S001,185.92
2023-05-25,S002,153.26
2023-05-25,S003,233.65
2023-05-26,S001,200.77
2023-05-26,S002,148.57
2023-05-26,S003,246.65
2023-05-27,S001,197.5
2023-05-27,S002,176.13
2023-05-27,S003,263.1
2023-05-28,S001,203.66
2023-05-28,S002,165.03
2023-05-28,S003,247.98
2023-05-29,S001,186.95
2023-05-29,S002,130.48
2023-05-29,S003,238.48
2023-05-30,S001,196.8
2023-05-30,S002,145.06
2023-05-30,S003,239.47
2023-05-31,S001,207.7
2023-05-31,S002,132.55
2023-05-31,S003,242.57
2023-06-01,S001,183.44
2023-06-01,S002,152.69
2023-06-01,S003,252.77
2023-06-02,S001,183.95
2023-06-02,S002,131.42
2023-06-02,S003,253.45
2023-06-03,S001,211.4
2023-06-03,S002,146.2
2023-06-03,S003,279.53
2023-06-04,S001,208.68
2023-06-04,S002,142.66
2023-06-04,S003,241.59
2023-06-05,S001,203.16
2023-06-05,S002,136.78
2023-06-05,S003,237.54
2023-06-06,S001,193.22
2023-06-06,S002,135.31
2023-06-06,S003,259.64
2023-06-07,S001,185.82
2023-06-07,S002,130.86
2023-06-07,S003,230.9
2023-06-08,S001,193.57
2023-06-08,S002,157.0
2023-06-08,S003,259.81
2023-06-09,S001,197.85
2023-06-09,S002,145.44
2023-06-09,S003,246.83
2023-06-10,S001,210.67
2023-06-10,S002,159.61
2023-06-10,S003,262.28
2023-06-11,S001,208.29
2023-06-11,S002,169.12
2023-06-11,S003,250.72
2023-06-12,S001,197.88
2023-06-12,S002,143.55
2023-06-12,S003,242.5
2023-06-13,S001,198.81
2023-06-13,S002,135.6
2023-06-13,S003,260.22
2023-06-14,S001,200.61
2023-06-14,S002,128.07
2023-06-14,S003,245.99
2023-06-15,S001,194.84
2023-06-15,S002,135.31
2023-06-15,S003,242.94
2023-06-16,S001,188.39
2023-06-16,S002,153.85
2023-06-16,S003,249.86
2023-06-17,S001,205.98
2023-06-17,S002,146.83
2023-06-17,S003,260.18
2023-06-18,S001,214.53
2023-06-18,S002,159.75
2023-06-18,S003,264.58
2023-06-19,S001,183.41
2023-06-19,S002,150.24
2023-06-19,S003,240.12
2023-06-20,S001,192.95
2023-06-20,S002,144.28
2023-06-20,S003,246.38
2023-06-21,S001,186.9
2023-06-21,S002,145.22
2023-06-21,S003,241.95
2023-06-22,S001,190.32
2023-06-22,S002,147.29
2023-06-22,S003,232.72
2023-06-23,S001,200.35
2023-06-23,S002,145.1
2023-06-23,S003,251.07
2023-06-24,S001,206.68
2023-06-24,S002,169.94
2023-06-24,S003,252.4
2023-06-25,S001,205.54
2023-06-25,S002,148.75
2023-06-25,S003,261.0
2023-06-26,S001,179.3
2023-06-26,S002,143.98
2023-06-26,S003,254.77
2023-06-27,S001,196.15
2023-06-27,S002,127.5
2023-06-27,S003,235.41
2023-06-28,S001,195.35
2023-06-28,S002,125.43
2023-06-28,S003,252.26
2023-06-29,S001,207.48
2023-06-29,S002,141.34
2023-06-29,S003,245.04
2023-06-30,S001,187.69
2023-06-30,S002,146.3
2023-06-30,S003,239.72
2023-07-01,S001,206.88
2023-07-01,S002,169.95
2023-07-01,S003,278.64
2023-07-02,S001,207.09
2023-07-02,S002,176.21
2023-07-02,S003,262.45
2023-07-03,S001,202.68
2023-07-03,S002,152.36
2023-07-03,S003,242.9
2023-07-04,S001,189.25
2023-07-04,S002,147.55
2023-07-04,S003,241.19
2023-07-05,S001,192.19
2023-07-05,S002,142.94
2023-07-05,S003,254.46
2023-07-06,S001,194.76
2023-07-06,S002,129.33
2023-07-06,S003,242.48
2023-07-07,S001,191.32
2023-07-07,S002,140.32
2023-07-07,S003,253.39
2023-07-08,S001,201.18
2023-07-08,S002,166.71
2023-07-08,S003,262.27
2023-07-09,S001,206.22
2023-07-09,S002,163.48
2023-07-09,S003,271.17
2023-07-10,S001,198.17
2023-07-10,S002,130.89
2023-07-10,S003,238.84
2023-07-11,S001,181.27
2023-07-11,S002,145.98
2023-07-11,S003,239.89
2023-07-12,S001,190.44
2023-07-12,S002,145.17
2023-07-12,S003,244.79
2023-07-13,S001,183.67
2023-07-13,S002,143.61
2023-07-13,S003,245.38
2023-07-14,S001,198.71
2023-07-14,S002,140.45
2023-07-14,S003,244.04
2023-07-15,S001,191.84
2023-07-15,S002,160.85
2023-07-15,S003,282.83
2023-07-16,S001,199.43
2023-07-16,S002,160.96
2023-07-16,S003,278.18
2023-07-17,S001,191.78
2023-07-17,S002,135.09
2023-07-17,S003,248.96
2023-07-18,S001,201.14
2023-07-18,S002,143.7
2023-07-18,S003,249.79
2023-07-19,S001,187.94
2023-07-19,S002,138.37
2023-07-19,S003,244.45
2023-07-20,S001,183.87
2023-07-20,S002,127.81
2023-07-20,S003,237.81
2023-07-21,S001,203.2
2023-07-21,S002,135.03
2023-07-21,S003,244.62
2023-07-22,S001,191.39
2023-07-22,S002,141.83
2023-07-22,S003,267.11
2023-07-23,S001,185.21
2023-07-23,S002,161.98
2023-07-23,S003,271.24
2023-07-24,S001,191.14
2023-07-24,S002,141.79
2023-07-24,S003,253.6
2023-07-25,S001,183.41
2023-07-25,S002,135.89
2023-07-25,S003,233.4
2023-07-26,S001,179.07
2023-07-26,S002,149.88
2023-07-26,S003,243.0
2023-07-27,S001,192.7
2023-07-27,S002,138.84
2023-07-27,S003,233.39
2023-07-28,S001,188.78
2023-07-28,S002,126.62
2023-07-28,S003,254.32
2023-07-29,S001,197.1
2023-07-29,S002,149.32
2023-07-29,S003,256.49
2023-07-30,S001,191.15
2023-07-30,S002,165.66
2023-07-30,S003,259.22
2023-07-31,S001,193.15
2023-07-31,S002,132.0
2023-07-31,S003,248.24
2023-08-01,S001,191.14
2023-08-01,S002,139.3
2023-08-01,S003,266.33
2023-08-02,S001,184.91
2023-08-02,S002,142.8
2023-08-02,S003,246.14
2023-08-03,S001,200.24
2023-08-03,S002,141.31
2023-08-03,S003,241.88
2023-08-04,S001,176.66
2023-08-04,S002,155.92
2023-08-04,S003,233.64
2023-08-05,S001,187.76
2023-08-05,S002,141.64
2023-08-05,S003,270.02
2023-08-06,S001,194.18
2023-08-06,S002,142.16
2023-08-06,S003,256.67
2023-08-07,S001,184.08
2023-08-07,S002,126.21
2023-08-07,S003,256.15
2023-08-08,S001,186.13
2023-08-08,S002,132.83
2023-08-08,S003,251.5
2023-08-09,S001,181.98
2023-08-09,S002,143.71
2023-08-09,S003,238.71
2023-08-10,S001,186.45
2023-08-10,S002,126.36
2023-08-10,S003,231.03
2023-08-11,S001,173.34
2023-08-11,S002,143.22
2023-08-11,S003,244.09
2023-08-12,S001,209.62
2023-08-12,S002,149.29
2023-08-12,S003,251.74
2023-08-13,S001,197.12
2023-08-13,S002,139.82
2023-08-13,S003,256.71
2023-08-14,S001,191.42
2023-08-14,S002,119.37
2023-08-14,S003,249.52
2023-08-15,S001,184.92
2023-08-15,S002,120.84
2023-08-15,S003,227.63
2023-08-16,S001,185.53
2023-08-16,S002,127.41
2023-08-16,S003,242.7
2023-08-17,S001,186.13
2023-08-17,S002,131.05
2023-08-17,S003,246.38
2023-08-18,S001,184.84
2023-08-18,S002,142.84
2023-08-18,S003,246.49
2023-08-19,S001,201.08
2023-08-19,S002,153.13
2023-08-19,S003,243.83
2023-08-20,S001,206.25
2023-08-20,S002,139.69
2023-08-20,S003,257.8
2023-08-21,S001,181.87
2023-08-21,S002,134.33
2023-08-21,S003,248.78
2023-08-22,S001,185.64
2023-08-22,S002,143.92
2023-08-22,S003,241.6
2023-08-23,S001,178.92
2023-08-23,S002,145.35
2023-08-23,S003,237.63
2023-08-24,S001,190.83
2023-08-24,S002,127.49
2023-08-24,S003,247.37
2023-08-25,S001,173.56
2023-08-25,S002,137.31
2023-08-25,S003,232.39
2023-08-26,S001,208.03
2023-08-26,S002,155.41
2023-08-26,S003,240.4
2023-08-27,S001,192.96
2023-08-27,S002,131.87
2023-08-27,S003,250.72
2023-08-28,S001,166.49
2023-08-28,S002,124.46
2023-08-28,S003,241.29
2023-08-29,S001,178.61
2023-08-29,S002,145.95
2023-08-29,S003,245.0
2023-08-30,S001,171.79
2023-08-30,S002,125.41
2023-08-30,S003,240.61
2023-08-31,S001,183.61
2023-08-31,S002,104.01
2023-08-31,S003,242.73
2023-09-01,S001,171.3
2023-09-01,S002,126.1
2023-09-01,S003,244.08
2023-09-02,S001,187.59
2023-09-02,S002,150.68
2023-09-02,S003,247.67
2023-09-03,S001,175.69
2023-09-03,S002,141.35
2023-09-03,S003,248.87
2023-09-04,S001,171.82
2023-09-04,S002,131.64
2023-09-04,S003,245.02
2023-09-05,S001,155.68
2023-09-05,S002,133.04
2023-09-05,S003,224.7
2023-09-06,S001,162.03
2023-09-06,S002,122.31
2023-09-06,S003,237.48
2023-09-07,S001,180.42
2023-09-07,S002,120.6
2023-09-07,S003,227.97
2023-09-08,S001,180.25
2023-09-08,S002,125.59
2023-09-08,S003,242.17
2023-09-09,S001,192.0
2023-09-09,S002,140.4
2023-09-09,S003,247.88
2023-09-10,S001,180.48
2023-09-10,S002,139.01
2023-09-10,S003,247.74
2023-09-11,S001,172.46
2023-09-11,S002,123.95
2023-09-11,S003,246.17
2023-09-12,S001,172.44
2023-09-12,S002,116.8
2023-09-12,S003,223.38
2023-09-13,S001,162.83
2023-09-13,S002,128.4
2023-09-13,S003,233.37
2023-09-14,S001,183.74
2023-09-14,S002,126.79
2023-09-14,S003,229.85
2023-09-15,S001,178.36
2023-09-15,S002,110.91
2023-09-15,S003,235.21
2023-09-16,S001,184.19
2023-09-16,S002,133.08
2023-09-16,S003,261.03
2023-09-17,S001,185.79
2023-09-17,S002,136.54
2023-09-17,S003,240.41
2023-09-18,S001,171.87
2023-09-18,S002,116.12
2023-09-18,S003,
2023-09-19,S001,153.48
2023-09-19,S002,125.1
2023-09-19,S003,223.07
2023-09-20,S001,167.46
2023-09-20,S002,119.06
2023-09-20,S003,227.34
2023-09-21,S001,163.6
2023-09-21,S002,120.55
2023-09-21,S003,229.36
2023-09-22,S001,160.67
2023-09-22,S002,115.59
2023-09-22,S003,229.42
2023-09-23,S001,181.05
2023-09-23,S002,117.45
2023-09-23,S003,257.57
2023-09-24,S001,
2023-09-24,S002,116.6
2023-09-24,S003,255.8
2023-09-25,S001,172.67
2023-09-25,S002,122.32
2023-09-25,S003,237.88
2023-09-26,S001,162.59
2023-09-26,S002,119.34
2023-09-26,S003,247.22
2023-09-27,S001,171.37
2023-09-27,S002,120.32
